Fecha, Edad, Rol, Calle, Zona, Tipo de resultado, Tipo de siniestro, Usa cinturón, Usa casco, Día de la semana, Sexo, Hora, Departamento, Localidad, Tipo de Vehiculo, X, Y 
24/12/2014, 20, CONDUCTOR , DIECIOCHO DE JULIO, URBANA    , ILESO, DESPISTE, SIN DATOS, SIN DATOS, MIÉRCOLES, MASCULINO, 21, PAYSANDU, GUICHON, AUTO, 480985, 6419955 
24/12/2014, 16, CONDUCTOR , ITUZAINGO, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, MIÉRCOLES, FEMENINO, 1, PAYSANDU, PAYSANDU, MOTO, 397585, 6423620 
9/7/2014, 66, PEATÓN    , VEINTICINCO DE MAYO, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, MIÉRCOLES, FEMENINO, 8, TACUAREMBO, TACUAREMBO, SIN DATOS, 596900, 6491360 
9/7/2014, 31, CONDUCTOR , VEINTICINCO DE MAYO, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, MIÉRCOLES, MASCULINO, 8, TACUAREMBO, TACUAREMBO, AUTO, 596900, 6491360 
9/7/2014, 50, CONDUCTOR , AVENIDA CORONEL CARLOS LECUEDER, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, NO USA CASCO, MIÉRCOLES, MASCULINO, 8, ARTIGAS, ARTIGAS, BICICLETA, 551385, 6636725 
9/7/2014, 49, CONDUCTOR , GENERAL LEANDRO GOMEZ, SUBURBANA , ILESO, COLISIÓN ENTRE VEHÍCULOS, NO USA CINTURÓN, SIN DATOS, MIÉRCOLES, MASCULINO, 8, TACUAREMBO, TACUAREMBO, AUTO, 594710, 6488630 
9/7/2014, 49, CONDUCTOR , GENERAL LEANDRO GOMEZ, SUBURBANA , ILESO, COLISIÓN ENTRE VEHÍCULOS, NO USA CINTURÓN, SIN DATOS, MIÉRCOLES, MASCULINO, 8, TACUAREMBO, TACUAREMBO, AUTO, 594710, 6488630 
9/7/2014, 59, CONDUCTOR , DIECIOCHO DE JULIO, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, NO USA CASCO, MIÉRCOLES, FEMENINO, 15, RIVERA, TRANQUERAS, BICICLETA, 617570, 6548575 
9/7/2014, 46, CONDUCTOR , TREINTA Y TRES ORIENTALES, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, MIÉRCOLES, FEMENINO, 20, SALTO, SALTO, AUTO, 408025, 6524910 
9/7/2014, 42, CONDUCTOR , TREINTA Y TRES ORIENTALES, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, MIÉRCOLES, MASCULINO, 20, SALTO, SALTO, MOTO, 408025, 6524910 
9/7/2014, 18, CONDUCTOR , DIECIOCHO DE JULIO, URBANA    , HERIDO LEVE, CAÍDA, SIN DATOS, NO USA CASCO, MIÉRCOLES, MASCULINO, 21, RIO NEGRO, FRAY BENTOS, MOTO, 378530, 6334140 
9/7/2014, 19, PEATÓN    , COSTA RICA, SUBURBANA , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, MIÉRCOLES, FEMENINO, 19, PAYSANDU, NUEVO PAYSANDU, SIN DATOS, 399165, 6428430 
9/7/2014, 43, CONDUCTOR , DIECINUEVE DE ABRIL, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, MIÉRCOLES, FEMENINO, 18, PAYSANDU, PAYSANDU, AUTO, 397900, 6423565 
9/7/2014, 63, CONDUCTOR , DIECINUEVE DE ABRIL, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, MIÉRCOLES, MASCULINO, 18, PAYSANDU, PAYSANDU, MOTO, 397900, 6423565 
9/7/2014, SIN DATOS, CONDUCTOR , DOCTOR ALBERTO D. ROLDAN, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, MIÉRCOLES, MASCULINO, 21, PAYSANDU, PAYSANDU, AUTO, 398280, 6425595 
9/7/2014, 23, CONDUCTOR , DOCTOR ALBERTO D. ROLDAN, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, NO USA CASCO, MIÉRCOLES, MASCULINO, 21, PAYSANDU, PAYSANDU, BICICLETA, 398280, 6425595 
16/7/2014, 12, PEATÓN    , AVENIDA DIECIOCHO DE JULIO, URBANA    , HERIDO LEVE, ATROPELLO DE PEATÓN, SIN DATOS, SIN DATOS, MIÉRCOLES, FEMENINO, 8, PAYSANDU, PAYSANDU, SIN DATOS, 397075, 6424020 
16/7/2014, 41, CONDUCTOR , AVENIDA DIECIOCHO DE JULIO, URBANA    , ILESO, ATROPELLO DE PEATÓN, SIN DATOS, SIN DATOS, MIÉRCOLES, MASCULINO, 8, PAYSANDU, PAYSANDU, AUTO, 397075, 6424020 
2/7/2014, SIN DATOS, CONDUCTOR , DOCTOR ALBERTO D. ROLDAN, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, MIÉRCOLES, MASCULINO, 9, PAYSANDU, PAYSANDU, MOTO, 398280, 6425595 
2/7/2014, 48, CONDUCTOR , DOCTOR ALBERTO D. ROLDAN, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, MIÉRCOLES, MASCULINO, 9, PAYSANDU, PAYSANDU, AUTO, 398280, 6425595 
16/7/2014, 59, CONDUCTOR , DIECINUEVE DE ABRIL, URBANA    , HERIDO GRAVE, DESPISTE, SIN DATOS, SIN DATOS, MIÉRCOLES, MASCULINO, 0, PAYSANDU, PAYSANDU, AUTO, 397920, 6423680 
26/11/2014, 73, CONDUCTOR , , URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, MIÉRCOLES, MASCULINO, 18, PAYSANDU, GUICHON, AUTO, 481050, 6419750 
16/7/2014, 26, CONDUCTOR , BALTASAR BRUM, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, MIÉRCOLES, MASCULINO, 12, TACUAREMBO, PASO DE LOS TOROS, MOTO, 545405, 6370035 
16/7/2014, 51, CONDUCTOR , ARGENTINA, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, MIÉRCOLES, FEMENINO, 15, RIO NEGRO, FRAY BENTOS, AUTO, 377270, 6335160 
16/7/2014, 45, CONDUCTOR , PRIMERO DE MAYO, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, MIÉRCOLES, MASCULINO, 18, SALTO, SALTO, OMNIBUS, 409795, 6527350 
16/7/2014, 75, CONDUCTOR , PRIMERO DE MAYO, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, MIÉRCOLES, MASCULINO, 18, SALTO, SALTO, AUTO, 409795, 6527350 
16/7/2014, 14, PASAJERO  , DOCTOR ROLDAN, SUBURBANA , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, NO USA CASCO, MIÉRCOLES, MASCULINO, 17, PAYSANDU, NUEVO PAYSANDU, MOTO, 398725, 6428490 
16/7/2014, 57, PASAJERO  , DOCTOR ROLDAN, SUBURBANA , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, MIÉRCOLES, MASCULINO, 17, PAYSANDU, NUEVO PAYSANDU, MOTO, 398725, 6428490 
16/7/2014, 60, CONDUCTOR , DIECIOCHO DE JULIO, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, NO USA CINTURÓN, SIN DATOS, MIÉRCOLES, FEMENINO, 16, RIVERA, MINAS DE CORRALES, AUTO, 644805, 6505795 
16/7/2014, 15, CONDUCTOR , DIECIOCHO DE JULIO, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, NO USA CASCO, MIÉRCOLES, MASCULINO, 16, RIVERA, MINAS DE CORRALES, MOTO, 644805, 6505795 
16/7/2014, 20, PEATÓN    , ZORRILLA DE SAN MARTIN, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, MIÉRCOLES, FEMENINO, 17, PAYSANDU, PAYSANDU, SIN DATOS, 398350, 6424785 
16/7/2014, 25, CONDUCTOR , ZORRILLA DE SAN MARTIN, URBANA    , HERIDO GRAVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, NO USA CASCO, MIÉRCOLES, MASCULINO, 17, PAYSANDU, PAYSANDU, MOTO, 398350, 6424785 
16/7/2014, 26, CONDUCTOR , ZORRILLA DE SAN MARTIN, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, MIÉRCOLES, MASCULINO, 17, PAYSANDU, PAYSANDU, AUTO, 398350, 6424785 
16/7/2014, 27, CONDUCTOR , GUAYABOS, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, MIÉRCOLES, MASCULINO, 16, PAYSANDU, PAYSANDU, AUTO, 398910, 6425315 
16/7/2014, 38, CONDUCTOR , GUAYABOS, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, NO USA CASCO, MIÉRCOLES, MASCULINO, 16, PAYSANDU, PAYSANDU, MOTO, 398910, 6425315 
16/7/2014, 23, CONDUCTOR , OSACAR RIERA, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, MIÉRCOLES, MASCULINO, 18, RIVERA, RIVERA, MOTO, 638125, 6578600 
16/7/2014, 66, CONDUCTOR , OSACAR RIERA, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, NO USA CASCO, MIÉRCOLES, MASCULINO, 18, RIVERA, RIVERA, BICICLETA, 638125, 6578600 
16/7/2014, 41, CONDUCTOR , ZELMAR MICHELINI, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, MIÉRCOLES, FEMENINO, 21, SALTO, SALTO, AUTO, 409260, 6526935 
16/7/2014, 29, CONDUCTOR , ZELMAR MICHELINI, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, MIÉRCOLES, MASCULINO, 21, SALTO, SALTO, MOTO, 409260, 6526935 
29/10/2014, 31, CONDUCTOR , BOULEVARD GENERAL JOSE G. ARTIGAS, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, MIÉRCOLES, FEMENINO, 14, PAYSANDU, PAYSANDU, AUTO, 399185, 6423570 
29/10/2014, 53, CONDUCTOR , ORTIZ Y AYALA, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, MIÉRCOLES, MASCULINO, 13, TACUAREMBO, TACUAREMBO, AUTO, 596075, 6490775 
29/10/2014, 84, CONDUCTOR , GENERAL MANUEL ORIBE, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, MIÉRCOLES, MASCULINO, 16, TACUAREMBO, TACUAREMBO, AUTO, 595490, 6490785 
9/4/2014, 5, PEATÓN    , , SUBURBANA , HERIDO LEVE, CAÍDA, SIN DATOS, SIN DATOS, MIÉRCOLES, MASCULINO, 20, TACUAREMBO, TACUAREMBO, SIN DATOS, 596965, 6488660 
26/11/2014, 60, CONDUCTOR , INDEPENDENCIA, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, MIÉRCOLES, FEMENINO, 18, PAYSANDU, PAYSANDU, AUTO, 397560, 6423955 
12/11/2014, 50, CONDUCTOR , DON BOSCO, SUBURBANA , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, MIÉRCOLES, MASCULINO, 18, PAYSANDU, PAYSANDU, AUTO, 397385, 6424105 
12/11/2014, 17, CONDUCTOR , AVENIDA CORONEL LORENZO LATORRE, URBANA    , HERIDO LEVE, ATROPELLO DE ANIMALES, SIN DATOS, USA CASCO, MIÉRCOLES, FEMENINO, 20, ARTIGAS, ARTIGAS, MOTO, 551430, 6635985 
12/11/2014, 37, CONDUCTOR , WASHINGTON BELTRAN, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, MIÉRCOLES, FEMENINO, 21, TACUAREMBO, TACUAREMBO, AUTO, 596360, 6490785 
12/11/2014, 42, PASAJERO  , WASHINGTON BELTRAN, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, MIÉRCOLES, FEMENINO, 21, TACUAREMBO, TACUAREMBO, AUTO, 596360, 6490785 
12/11/2014, 2, PASAJERO  , WASHINGTON BELTRAN, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, MIÉRCOLES, MASCULINO, 21, TACUAREMBO, TACUAREMBO, AUTO, 596360, 6490785 
12/11/2014, 7, PASAJERO  , WASHINGTON BELTRAN, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, MIÉRCOLES, MASCULINO, 21, TACUAREMBO, TACUAREMBO, MOTO, 596360, 6490785 
12/11/2014, 39, CONDUCTOR , C. ALZAIBAR, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, MIÉRCOLES, MASCULINO, 22, RIO NEGRO, FRAY BENTOS, AUTO, 379270, 6333745 
12/11/2014, 33, CONDUCTOR , AVENIDA DIECIOCHO DE JULIO, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, MIÉRCOLES, FEMENINO, 19, PAYSANDU, PAYSANDU, AUTO, 398540, 6423835 
19/11/2014, 25, CONDUCTOR , CEBALLOS, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, MIÉRCOLES, MASCULINO, 8, RIVERA, RIVERA, MOTO, 639595, 6581030 
5/3/2014, 20, CONDUCTOR , RINCON, URBANA    , HERIDO LEVE, CAÍDA, SIN DATOS, USA CASCO, MIÉRCOLES, MASCULINO, 21, RIO NEGRO, FRAY BENTOS, MOTO, 378305, 6334200 
16/4/2014, 15, CONDUCTOR , GENERAL FRUCTUOSO RIVERA, SUBURBANA , HERIDO GRAVE, ATROPELLO DE ANIMALES, SIN DATOS, USA CASCO, MIÉRCOLES, MASCULINO, 19, TACUAREMBO, TACUAREMBO, MOTO, 597615, 6490855 
16/4/2014, 38, CONDUCTOR , MACIEL, SUBURBANA , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, MIÉRCOLES, MASCULINO, 19, SALTO, SALTO, OMNIBUS, 408795, 6528535 
12/3/2014, 18, CONDUCTOR , ZORRILLA DE SAN MARTIN, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, MIÉRCOLES, MASCULINO, 19, PAYSANDU, PAYSANDU, MOTO, 398440, 6425385 
23/4/2014, 72, CONDUCTOR , VEINTICINCO DE MAYO, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, MIÉRCOLES, MASCULINO, 8, PAYSANDU, PAYSANDU, AUTO, 397780, 6423490 
20/8/2014, 66, CONDUCTOR , DOCE DE OCTUBRE, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, MIÉRCOLES, FEMENINO, 9, ARTIGAS, ARTIGAS, AUTO, 551430, 6637385 
20/8/2014, 29, CONDUCTOR , DOCE DE OCTUBRE, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, MIÉRCOLES, MASCULINO, 9, ARTIGAS, ARTIGAS, MOTO, 551430, 6637385 
20/8/2014, 19, PASAJERO  , GENERAL JOSE G. ARTIGAS, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, MIÉRCOLES, MASCULINO, 15, SALTO, SALTO, MOTO, 409885, 6526730 
20/8/2014, 67, CONDUCTOR , GENERAL JOSE G. ARTIGAS, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, MIÉRCOLES, MASCULINO, 15, SALTO, SALTO, AUTO, 409885, 6526730 
10/12/2014, 27, CONDUCTOR , MONTEVIDEO, URBANA    , ILESO, COLISIÓN CON OBSTÁCULO EN CALZADA, NO USA CINTURÓN, SIN DATOS, MIÉRCOLES, MASCULINO, 19, RIO NEGRO, YOUNG, AUTO, 440890, 6381130 
12/3/2014, 17, CONDUCTOR , DIECIOCHO DE MAYO, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, NO USA CASCO, MIÉRCOLES, MASCULINO, 23, ARTIGAS, ARTIGAS, BICICLETA, 552115, 6636610 
12/3/2014, 23, CONDUCTOR , DIECIOCHO DE MAYO, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, MIÉRCOLES, MASCULINO, 23, ARTIGAS, ARTIGAS, AUTO, 552115, 6636610 
15/1/2014, 18, CONDUCTOR , NO SE INGRESO, RURAL     , HERIDO LEVE, CAÍDA, SIN DATOS, NO USA CASCO, MIÉRCOLES, FEMENINO, 19, TACUAREMBO, ANSINA, MOTO, 645395, 6471955 
27/8/2014, 30, PEATÓN    , NO SE INGRESO, RURAL     , HERIDO LEVE, DESPISTE, SIN DATOS, SIN DATOS, MIÉRCOLES, MASCULINO, 17, TACUAREMBO, SIN DATOS, SIN DATOS, 630265, 6479795 
5/2/2014, 31, CONDUCTOR , AVENIDA BRASIL, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, MIÉRCOLES, FEMENINO, 9, RIVERA, RIVERA, MOTO, 639235, 6580285 
5/2/2014, 61, CONDUCTOR , AVENIDA BRASIL, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, MIÉRCOLES, MASCULINO, 9, RIVERA, RIVERA, AUTO, 639235, 6580285 
5/2/2014, 50, PASAJERO  , TREINTA Y TRES ORIENTALES, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, MIÉRCOLES, FEMENINO, 14, PAYSANDU, PAYSANDU, MOTO, 397760, 6423930 
5/2/2014, SIN DATOS, CONDUCTOR , TREINTA Y TRES ORIENTALES, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, MIÉRCOLES, MASCULINO, 14, PAYSANDU, PAYSANDU, AUTO, 397760, 6423930 
5/2/2014, SIN DATOS, CONDUCTOR , INDEPENDENCIA, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, NO USA CASCO, MIÉRCOLES, MASCULINO, 19, PAYSANDU, PAYSANDU, MOTO, 397665, 6424490 
5/2/2014, 24, CONDUCTOR , INDEPENDENCIA, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, MIÉRCOLES, MASCULINO, 19, PAYSANDU, PAYSANDU, AUTO, 397665, 6424490 
5/2/2014, SIN DATOS, CONDUCTOR , WASHINGTON, URBANA    , HERIDO LEVE, CAÍDA, SIN DATOS, USA CASCO, MIÉRCOLES, MASCULINO, 4, PAYSANDU, PAYSANDU, MOTO, 396945, 6424505 
23/4/2014, 26, CONDUCTOR , ZELMAR MICHELINI, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, MIÉRCOLES, MASCULINO, 1, SALTO, SALTO, MOTO, 409200, 6526380 
9/7/2014, 32, CONDUCTOR , INDEPENDENCIA, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, MIÉRCOLES, MASCULINO, 16, PAYSANDU, PAYSANDU, CAMION, 397655, 6424390 
11/6/2014, 34, CONDUCTOR , AVENIDA MANUEL PATULE, URBANA    , ILESO, ATROPELLO DE PEATÓN, SIN DATOS, SIN DATOS, MIÉRCOLES, MASCULINO, 7, SALTO, SALTO, AUTO, 407350, 6525020 
11/6/2014, 22, CONDUCTOR , DOCTOR ROLDAN, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, NO USA CASCO, MIÉRCOLES, FEMENINO, 14, PAYSANDU, PAYSANDU, BICICLETA, 398345, 6426160 
24/12/2014, SIN DATOS, CONDUCTOR , AVENIDA DIECIOCHO DE JULIO, URBANA    , ILESO, DESPISTE, SIN DATOS, SIN DATOS, MIÉRCOLES, MASCULINO, 13, PAYSANDU, PAYSANDU, AUTO, 397965, 6423905 
28/5/2014, SIN DATOS, CONDUCTOR , ZORRILLA DE SAN MARTIN, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, NO USA CASCO, MIÉRCOLES, FEMENINO, 12, PAYSANDU, PAYSANDU, MOTO, 398105, 6423110 
28/5/2014, 25, CONDUCTOR , ZORRILLA DE SAN MARTIN, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, NO USA CINTURÓN, SIN DATOS, MIÉRCOLES, MASCULINO, 12, PAYSANDU, PAYSANDU, AUTO, 398105, 6423110 
3/12/2014, 50, CONDUCTOR , VEINTICINCO DE MAYO, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, MIÉRCOLES, MASCULINO, 10, TACUAREMBO, TACUAREMBO, CAMION, 596900, 6491360 
3/12/2014, 31, CONDUCTOR , BOULEVARD GENERAL JOSE G. ARTIGAS, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, MIÉRCOLES, FEMENINO, 10, PAYSANDU, PAYSANDU, AUTO, 399295, 6424460 
9/7/2014, 14, PASAJERO  , RINCON, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, NO USA CASCO, MIÉRCOLES, MASCULINO, 14, SALTO, SALTO, MOTO, 408370, 6526255 
19/3/2014, 68, CONDUCTOR , GENERAL LUNA, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, MIÉRCOLES, FEMENINO, 12, PAYSANDU, PAYSANDU, AUTO, 399220, 6423180 
26/3/2014, SIN DATOS, CONDUCTOR , AVENIDA DIECIOCHO DE JULIO, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, MIÉRCOLES, MASCULINO, 18, PAYSANDU, PAYSANDU, MOTO, 397965, 6423905 
2/7/2014, 36, CONDUCTOR , VIZCONDE DE MAUA, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, MIÉRCOLES, FEMENINO, 17, PAYSANDU, PAYSANDU, AUTO, 398410, 6423540 
19/3/2014, 27, CONDUCTOR , RINCON, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, MIÉRCOLES, MASCULINO, 20, SALTO, SALTO, MOTO, 408250, 6525420 
26/11/2014, 35, PEATÓN    , NO SE INGRESO, RURAL     , ILESO, DESPISTE, SIN DATOS, SIN DATOS, MIÉRCOLES, MASCULINO, 14, PAYSANDU, SIN DATOS, SIN DATOS, 419445, 6452380 
29/10/2014, 57, PASAJERO  , NO SE INGRESO, RURAL     , ILESO, DESPISTE, SIN DATOS, SIN DATOS, MIÉRCOLES, FEMENINO, 11, TACUAREMBO, SIN DATOS, AUTO, 606870, 6402955 
24/9/2014, 18, PASAJERO  , AVENIDA MANUEL ORIBE, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, MIÉRCOLES, FEMENINO, 22, RIVERA, RIVERA, MOTO, 640160, 6579585 
26/3/2014, 28, CONDUCTOR , DIECIOCHO DE MAYO, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, MIÉRCOLES, FEMENINO, 9, ARTIGAS, ARTIGAS, AUTO, 551285, 6637380 
19/3/2014, 45, CONDUCTOR , AVENIDA ESPAÑA, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, MIÉRCOLES, FEMENINO, 9, PAYSANDU, PAYSANDU, AUTO, 398845, 6423795 
24/12/2014, 51, CONDUCTOR , SIN NOMBRE, URBANA    , ILESO, ATROPELLO DE PEATÓN, NO USA CINTURÓN, SIN DATOS, MIÉRCOLES, MASCULINO, 21, ARTIGAS, CUAREIM, AUTO, 445430, 6656100 
17/9/2014, 27, CONDUCTOR , RINCON, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, MIÉRCOLES, FEMENINO, 16, SALTO, SALTO, MOTO, 408180, 6525000 
17/9/2014, 2, PASAJERO  , RINCON, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, MIÉRCOLES, MASCULINO, 16, SALTO, SALTO, MOTO, 408180, 6525000 
21/5/2014, SIN DATOS, CONDUCTOR , MONTEVIDEO, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, NO USA CASCO, MIÉRCOLES, FEMENINO, 20, PAYSANDU, PAYSANDU, MOTO, 397665, 6422955 
7/5/2014, 21, CONDUCTOR , NO SE INGRESO, RURAL     , HERIDO LEVE, DESPISTE, SIN DATOS, SIN DATOS, MIÉRCOLES, MASCULINO, 18, TACUAREMBO, SIN DATOS, AUTO, 552305, 6392270 
15/10/2014, 41, CONDUCTOR , ZELMAR MICHELINI, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, MIÉRCOLES, MASCULINO, 17, SALTO, SALTO, AUTO, 409200, 6526380 
2/7/2014, 23, CONDUCTOR , DIECIOCHO DE JULIO, URBANA    , HERIDO LEVE, CAÍDA, SIN DATOS, USA CASCO, MIÉRCOLES, MASCULINO, 19, TACUAREMBO, PASO DE LOS TOROS, MOTO, 545605, 6369540 
5/11/2014, 18, CONDUCTOR , ITUZAINGO, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, MIÉRCOLES, MASCULINO, 17, PAYSANDU, PAYSANDU, MOTO, 396845, 6423745 
24/9/2014, 62, CONDUCTOR , VEINTICINCO DE MAYO, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, MIÉRCOLES, MASCULINO, 11, TACUAREMBO, TACUAREMBO, AUTO, 596765, 6491215 
22/1/2014, 35, CONDUCTOR , CERRITO, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, MIÉRCOLES, FEMENINO, 0, PAYSANDU, PAYSANDU, AUTO, 398900, 6425885 
26/11/2014, 42, CONDUCTOR , NO SE INGRESO, RURAL     , ILESO, DESPISTE, SIN DATOS, SIN DATOS, MIÉRCOLES, MASCULINO, 7, TACUAREMBO, SIN DATOS, AUTO, 683415, 6426195 
